DATAFLOW,POP_MOVEMENT: Population Movement,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_POP_MOVEMENT_2: Note Population Movement 2,NOTE_POP_MOVEMENT_1: Note Population Movement 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,1994,155,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,1995,147,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,1996,164,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,1997,143,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,1998,169,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,1999,193,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2000,162,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2001,218,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2002,206,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2003,178,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2004,188,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2005,157,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2006,180,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2007,198,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2008,210,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2009,179,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2010,246,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2011,239,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2012,297,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2013,263,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2014,257,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2015,253,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2016,258,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2017,241,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2018,300,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2019,293,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2020,265,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11002: Contern,A: Annual,2021,288,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1990,176,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1991,206,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1992,215,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1993,200,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1994,217,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1995,213,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1996,212,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1997,223,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1998,210,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,1999,217,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2000,232,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2001,204,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2002,210,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2003,164,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2004,171,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2005,195,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2006,165,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2007,213,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2008,187,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2009,191,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2010,210,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2011,266,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2012,249,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2013,222,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2014,257,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2015,285,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2016,294,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2017,282,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2018,301,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2019,299,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2020,333,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM12008: Lorentzweiler,A: Annual,2021,339,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1990,73,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1991,85,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1992,77,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1993,126,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1994,143,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1995,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1996,136,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1997,118,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1998,100,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,1999,137,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2000,166,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2001,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2002,145,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2003,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2004,131,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2005,160,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2006,147,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2007,129,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2008,174,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2009,163,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2010,156,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2011,194,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2012,283,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2013,190,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2014,202,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2015,213,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2016,180,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2017,231,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2018,220,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2019,202,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2020,231,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM01002: Parc Hosingen,A: Annual,2021,243,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1990,34,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1991,30,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1992,32,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1993,49,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1994,48,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1995,55,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1996,67,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1997,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1998,75,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,1999,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2000,108,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2001,77,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2002,85,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2003,74,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2004,58,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2005,52,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2006,70,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2007,73,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2008,79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2009,65,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2010,81,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2011,91,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2012,58,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2013,70,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2014,101,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2015,99,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2016,111,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2017,115,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2018,117,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2019,108,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2020,95,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03004: Préizerdaul,A: Annual,2021,83,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1990,119,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1991,129,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1992,133,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1993,158,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1994,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1995,139,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1996,126,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1997,103,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1998,144,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,1999,165,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2000,160,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2001,146,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2002,187,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2003,152,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2004,115,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2005,193,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2006,137,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2007,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2008,181,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2009,142,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2010,144,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2011,175,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2012,195,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2013,148,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2014,161,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2015,206,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2016,207,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2017,237,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2018,263,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2019,224,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2020,220,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM06001: Beaufort,A: Annual,2021,206,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1990,966,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1991,1074,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1992,1081,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1993,1360,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1994,1301,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1995,1182,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1996,1295,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1997,1376,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1998,1379,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,1999,1457,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2000,1439,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2001,1553,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2002,1431,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2003,1507,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2004,1437,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2005,1276,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2006,1481,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2007,1336,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2008,1363,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2009,1336,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2010,1408,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2011,1560,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2012,1527,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2013,1485,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2014,1819,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2015,1858,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2016,1722,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2017,1913,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2018,1731,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2019,1839,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2020,1851,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT07: Canton Grevenmacher,A: Annual,2021,2013,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1990,39,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1991,41,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1992,64,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1993,53,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1994,44,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1995,61,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1996,55,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1997,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1998,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,1999,57,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2000,61,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2001,70,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2002,82,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2003,65,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2004,46,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2005,104,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2006,84,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2007,55,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2008,79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2009,86,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2010,93,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2011,74,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2012,109,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2013,78,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2014,93,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2015,123,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2016,121,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2017,93,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2018,116,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2019,109,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2020,124,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08003: Lenningen,A: Annual,2021,144,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1990,54,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1991,62,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1992,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1993,67,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1994,78,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1995,87,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1996,72,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1997,97,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1998,104,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,1999,138,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2000,90,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2001,138,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2002,93,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2003,111,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2004,83,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2005,79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2006,87,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM08007: Stadtbredimus,A: Annual,2007,143,,,,,,,,0: Zero
